col1,col2,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,AbsKmag,Kmag,r-K,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,ra_epoch2000,dec_epoch2000,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_xa
130.3494,20.24916,08412390+2014572,130.3496,20.249235,0.06,0.06,90,11.633,10.976,9.39101951118462,10.776,3.3031,0.022,0.023,0.02,AAA,222,0,2451106.0098,0.727463,132291303494469585,130.34943611,20.24916534,0.026,0.007,0,503635968,60,56003.84693287,5,84,15.2824,0.0031,15.3537,0.0019,115000,14.0791,0.0013,14.141,0.0034,115000,13.3011,0.0088,13.3528,0.0013,115000,12.9632,0.0037,13.0097,0.0015,16892216,12.7697,0.0027,12.8041,0.0081,115000,0.607696,130.3495989500787,20.2492151381104,0.003,0.002,90,661427063824818816,130.34943110866,0.0987,20.24915945756,0.049,5.2845,0.1154,-36.573,0.196,-12.932,0.103,false,51443.5,14.3366,13.910039,14903.4,16.8698,14.918172,54795.9,46.9013,12.91505,2.003122,,,0,3854.27,,,0.82,0.134,0.071591
132.3911,20.50803,08493389+2030290,132.391235,20.508083,0.09,0.06,90,8.527,8.42,7.0300437156957,8.369,0.898,0.021,0.038,0.02,AAA,111,0,2451473.0146,0.493569,132611323914250193,132.3910901,20.50803233,0.001,0.001,90,1409359872,168,51472.51459491,4,3,9.333,,,,114788,9.267,,,,114788,9.272,,,,114788,9.251,,,,68,9.281,,,,114788,0.521521,132.3912582010437,20.5080871767441,0.001,0.001,90,661588004838893568,132.39108300383,0.0365,20.50803073723,0.024,5.3977,0.0423,-38.112,0.072,-13.109,0.05,true,3845540,671.135,9.225971,2309850,1677.21,9.442428,2208280,2437.86,8.901782,0.540646,37.03,0.99,10,6599.41,,,1.73,5.105,0.079662
130.0638,19.99425,08401535+1959394,130.063963,19.994301,0.07,0.06,90,8.188,8.139,6.68649937607897,8.044,0.832099999999999,0.021,0.053,9.995,AAF,111,0,2451106,0.581193,131991300637493510,130.06388278,19.9943534,0.001,0.001,90,1075314688,128,56117.09800926,6,26,9.9617,0.0015,,,88,8.8761,0.0955,12.239,0.0982,88,9.135,0.1933,12.0798,0.0861,114808,8.4467,0.0413,11.9948,0.0131,98424,8.8703,0.0036,10.8425,0.0279,98424,0.330507,130.0639570156531,19.9943010255796,0.001,0.001,90,661323641013704832,130.06379441367,0.0393,19.99424734595,0.0271,5.3518,0.0505,-35.489,0.081,-12.468,0.054,true,5976310,1844.22,8.747283,3748490,3080.3,8.916747,3227050,3239.71,8.489905,0.426842,37.41,1.13,7,6618,0.696,0.3425,2.16,8.07,0.020245
130.3518,20.13036,08412446+2007495,130.351928,20.130444,0.06,0.06,90,12.531,11.898,10.2291821039139,11.639,4.3509,0.022,0.024,0.02,AAA,222,0,2451106.0097,0.527856,132151303517877033,130.35176461,20.13036137,0.005,0.004,90,503635968,60,56092.26626157,5,79,17.1812,0.0031,17.2482,0.0025,115000,15.9899,0.0023,16.0524,0.0042,115000,14.6613,0.0062,14.7198,0.0071,115000,14.0564,0.0017,14.1058,0.0036,115000,13.7539,0.0062,13.7737,0.0015,115000,0.627289,130.3519140412685,20.1304161801006,0.002,0.001,90,661417305659127296,130.35175302993,0.0723,20.13035813978,0.0424,5.2244,0.0934,-35.112,0.151,-13.48,0.088,false,13202.4,9.01985,15.386737,2546.48,11.0005,16.836538,16988.8,25.458,14.186514,2.650024,,,0,3445,,,0.61,0.047,0.110709
130.0476,19.97108,08401145+1958161,130.047734,19.971149,0.07,0.06,90,6.498,6.547,5.11472936363547,6.532,0.4647,0.02,0.02,0.023,AAA,111,0,2451106,0.516978,131961300479516125,130.04774549,19.97123903,0.001,0.001,90,1343750144,160,56067.32149306,3,4,,,,,0,6.9967,0.001,12.451,0.001,24,,,,,114720,6.2229,0.001,11.3596,0.001,114744,6.3516,0.1353,9.8646,0.0545,114736,0.326431,130.0477199941518,19.971134786409,0.002,0.001,90,661322060465742336,130.0475582294,0.0509,19.97107625044,0.0368,5.2065,0.0713,-35.312,0.109,-13.595,0.069,false,4.39151E+07,13697,6.581832,3.13908E+07,55284.3,6.609384,1.86917E+07,41181,6.582799,0.026585,,,0,9450,0.4295,0.229,,,0.069742
131.0483,20.21664,08441164+2013000,131.048511,20.216684,0.08,0.07,90,13.788,13.194,11.5472813546728,12.861,4.9208,0.029,0.022,0.03,AAA,222,0,2451109.9951,0.730191,132261310484010530,131.04836405,20.21664531,0.003,0.003,90,503635968,60,55996.74646991,5,61,19.0074,0.0073,19.1078,0.0148,115000,17.7818,0.0026,17.8725,0.0069,115000,16.1782,0.0034,16.2361,0.0031,115000,15.4553,0.0041,15.503,0.0022,115000,15.0928,0.0038,15.1089,0.0043,115000,0.515598,131.0485000475345,20.2166885352176,0.01,0.006,90,661391535855469312,131.04832996465,0.3259,20.21663945581,0.1961,5.4608,0.3905,-37.069,0.636,-11.399,0.404,false,3104.92,4.56915,16.95824,484.17,9.63352,18.638893,4488.31,13.5001,15.631713,3.00718,,,0,4267.03,1.0653,0.588,,,0.040442
130.8648,19.82786,08432759+1949405,130.86498,19.827938,0.07,0.06,5,13.778,13.184,11.5695125525336,12.923,4.5915,0.029,0.027,0.03,AAA,222,0,2451109.9852,0.671149,131791308648814013,130.86482547,19.82786748,0.007,0.003,0,503636096,60,55801.52489583,5,90,18.711,0.0081,18.831,0.0177,115000,17.5145,0.005,17.6243,0.0062,115000,16.0361,0.0028,16.1012,0.003,115000,15.3671,0.0041,15.4249,0.0024,115000,15.0439,0.0056,15.0504,0.0078,115000,0.581655,130.8649759444983,19.8279156484336,0.003,0.002,90,661340614723243392,130.86481055969,0.0945,19.82786357972,0.0594,5.3617,0.1132,-36.135,0.19,-12.093,0.12,false,3711.98,2.35425,16.76435,624.486,6.04568,18.362581,4989.5,9.2737,15.516778,2.845803,,,0,3469.25,,,,,0.081629
130.4661,20.34659,08415192+2020479,130.466345,20.346649,0.08,0.08,90,13.048,12.388,10.8549738777764,12.192,3.8605,0.023,0.026,0.024,AAA,222,0,2451106.0156,0.85381,132411304662276459,130.46615539,20.34659517,0.004,0.002,0,503635968,60,55947.34542824,5,83,17.2449,0.0043,17.3069,0.0037,115000,16.0525,0.004,16.118,0.0027,115000,14.9581,0.0045,15.0157,0.0028,115000,14.4676,0.0031,14.5231,0.0014,115000,14.234,0.0049,14.2364,0.0014,115000,0.668702,130.4663118141192,20.3466464359059,0.002,0.002,90,661429675164926464,130.46614275075,0.0708,20.34659144274,0.048,5.4025,0.0772,-36.816,0.148,-12.773,0.113,false,10318.9,5.09958,15.654278,2404.23,8.23912,16.898949,12334.5,18.3522,14.534117,2.364832,,,0,3972.21,0.3698,0.1827,,,0.112395
131.0714,19.86532,08441718+1951553,131.071611,19.865376,0.08,0.06,0,11.927,11.262,9.75367678532122,11.12,2.8653,0.023,0.023,0.021,AAA,222,0,2451109.9948,0.7423,131831310714488961,131.07147721,19.86533612,0.005,0.003,90,503635968,60,56020.13288194,5,74,15.1053,0.0054,15.1842,0.005,115000,13.9853,0.0044,14.0233,0.0023,115000,13.336,,,,114724,13.2039,8E-04,13.1723,0.0032,115000,13.0363,0.006,13.0374,0.002,115000,0.47519,131.0716083871353,19.8653771431485,0.001,0.001,90,661362055200029056,131.07143917004,0.0332,19.86532414853,0.0228,5.3301,0.0398,-36.963,0.068,-12.308,0.044,false,49680.9,14.5415,13.947892,16934.6,24.4591,14.779449,48161.5,56.0143,13.055171,1.724279,,,0,4297.88,0.3157,0.145,0.56,0.097,0.009757
130.4324,20.22682,08414382+2013368,130.432596,20.226891,0.08,0.08,90,9.463,9.227,7.84712734808895,9.142,1.295,0.023,0.02,0.018,AAA,222,0,2451106.0157,0.709711,132271304325652807,130.43241294,20.22681714,0.164,0.092,90,1409441792,168,52539.17395833,5,51,10.722,,,,114788,10.437,,,,114788,10.34,,,,114788,10.309,,,,114788,10.305,,,,114788,0.673119,130.4325681728774,20.2268765069782,0.002,0.001,90,661424074527577600,130.43240050227,0.075,20.22681642653,0.0276,5.5084,0.0747,-36.541,0.119,-13.954,0.06,true,1364710,576.269,10.350761,761530,843.003,10.64717,864128,648.636,9.920475,0.726695,33.95,0.48,8,6003.37,0.1927,0.095,1.23,1.757,0.107509
132.6503,19.9518,08503613+1957067,132.650559,19.95187,0.07,0.06,94,15.078,14.528,13.1455294860346,14.33,5.0698,0.041,0.052,0.064,AAA,222,0,2451136.9855,0.911946,131941326504092749,132.65035309,19.95180415,0.005,0.004,90,503635968,60,56128.93050926,5,59,20.665,0.0186,20.9382,0.0047,115000,19.3998,0.0094,19.5455,0.0288,115000,17.6563,0.0035,17.7362,0.0104,115000,16.8622,0.005,16.9309,0.0038,115000,16.4573,0.0085,16.5417,0.0106,115000,0.736007,132.6505262744854,19.9518597830184,0.006,0.004,90,661504506378724224,132.65034347306,0.2129,19.95180251136,0.1281,5.7957,0.2539,-39.909,0.415,-13.302,0.263,false,799.575,1.16997,18.43122,122.884,7.55542,20.127651,1184.3,7.81179,17.07827,3.049381,,,0,,,,,,0.116689
132.2046,20.22421,08484913+2013271,132.204711,20.224222,0.06,0.06,90,12.713,12.061,10.4758602655414,11.827,3.6159,0.022,0.035,0.019,AAA,222,0,2451622.6593,0.377444,132261322046259580,132.20458546,20.22420947,0.005,0.002,90,503635968,60,56077.09122685,5,83,16.6385,0.0044,16.7001,0.0038,115000,15.4429,0.0038,15.4936,0.0039,115000,14.4885,0.0025,14.5386,0.004,115000,14.0764,0.0041,14.1312,0.0012,115000,13.8674,0.0052,13.9014,0.0042,115000,0.426473,132.2047469256236,20.2242597118144,0.001,0.001,90,661573608108602752,132.20457350134,0.0382,20.22420594549,0.0229,5.3675,0.0438,-37.796,0.078,-12.488,0.046,false,16326.3,5.67557,15.156143,4217.26,10.7605,16.288813,18495.9,21.4065,14.094234,2.194579,,,0,3797,0.586,0.308,,,0.182097
130.4665,20.16693,08415199+2010013,130.466638,20.167028,0.08,0.08,90,10.554,10.206,8.75254818654719,10.086,3.4328,0.025,0.021,0.019,AAA,222,0,2451106.0157,0.584759,132201304664400785,130.4664523,20.16693604,0.026,0.014,0,637853696,76,55702.60930556,4,50,12.5393,0.0158,12.4787,0.0148,16794680,13.5188,0.0653,11.944,0.0243,16892984,12.0359,0.1106,12.0224,0.1259,33848,11.8809,0.0382,11.7874,0.0304,16794168,11.515,0.0015,11.5097,0.0072,16793912,0.709505,130.4666181580583,20.1669867556117,0.001,0.001,90,661422837576998784,130.46645216357,0.0427,20.16693327521,0.0237,5.4114,0.0588,-36.19,0.09,-12.421,0.047,false,352500,207.911,11.820469,170995,320.362,12.26893,256191,310.365,11.24051,1.02842,,,0,5145.56,0.0667,0.033,0.9,0.51,0.162918
130.4713,20.15938,08415314+2009340,130.471432,20.159456,0.08,0.08,90,7.926,7.812,6.44766179821598,7.79,-7.79,0.026,0.021,0.017,AAA,111,0,2451106.0157,0.523308,132191304711251740,130.47131389,20.15953944,0.001,0.001,90,1343750144,160,56091.65064815,4,4,,,,,114784,,,,,64,9.2483,0.109,12.0715,0.0531,114808,,,,,114784,9.4898,0.0385,9.7248,0.0269,114800,0.499549,130.4714188320501,20.1594395833182,0.001,0.001,90,661422764560767360,130.47124947928,0.0398,20.1593815921,0.0252,5.3893,0.0533,-36.924,0.083,-13.469,0.052,true,7739650,1497.11,8.466562,4879660,2637.8,8.630415,4148920,2966.51,8.217084,0.413331,,,0,7228.75,0.853,0.4095,2.06,10.402,0.07398
130.224,19.99888,08405383+1959559,130.224332,19.998875,0.08,0.07,0,13.106,12.434,10.6653067116742,12.108,4.9349,0.032,0.04,0.022,EEA,222,0,2451106.0062,1.123273,131991302246588901,130.22453494,19.99863423,0.157,0.075,90,444915712,53,56127.03929398,10,18,18.3361,0.0309,17.7576,0.0062,16892216,17.0429,0.0231,16.5481,0.0124,16892216,17.7178,0.0229,16.6724,0.0148,16892216,15.3036,0.0131,15.3652,0.0463,115000,15.1155,0.0114,15.1835,0.0264,115000,1.10572,130.224143199967,19.9989437636591,0.003,0.002,90,661413800965826816,130.22397670028,0.0785,19.99888388923,0.0522,5.1459,0.1084,-36.339,0.167,-13.906,0.106,false,4829.83,5.95876,16.478537,830.97,14.9733,18.052423,6649.98,23.1336,15.204869,2.847554,,,0,3913.67,,,,,0.68499
130.8051,20.00442,08431326+2000160,130.80527,20.004456,0.08,0.07,6,15.1,14.455,12.987622108762,14.276,5.2664,0.043,0.055,0.073,AAA,222,0,2451109.9853,0.589498,132001308051515876,130.80511069,20.00442413,0.007,0.005,0,503635968,60,56185.73199074,10,67,20.6898,0.0251,20.6326,0.0976,115000,19.5424,0.0104,19.6371,0.0185,115000,17.742,0.0036,17.8439,0.0044,115000,16.9158,0.0055,16.986,0.0054,115000,16.4749,0.0063,16.5678,0.0082,115000,0.550991,130.8052693508995,20.004483058283,0.008,0.005,90,661359061606102016,130.80510199334,0.2554,20.00442179279,0.1699,5.5249,0.3159,-36.525,0.526,-14.229,0.338,false,737.082,1.17208,18.519577,97.2347,5.1709,20.381834,1116.37,7.71722,17.142397,3.239437,,,0,,,,,,0.097435
132.3501,20.23507,08492404+2014065,132.350196,20.235146,0.12,0.06,90,14.259,13.696,12.043,13.421,5.0961,0.033,0.04,0.035,AAA,222,0,2451473.0144,0.424273,132281323501032662,132.35006845,20.23507444,0.005,0.002,90,503635968,60,56116.40385417,5,79,19.7932,0.0179,19.9015,0.0409,115000,18.5171,0.0091,18.5998,0.0079,115000,16.7964,0.0039,16.8666,0.0027,115000,16.0066,0.0032,16.0713,0.0039,115000,15.593,0.0087,15.6528,0.0054,115000,0.501985,132.3502324437257,20.2351276041468,0.003,0.002,90,661527600418921600,132.35005639132,0.1112,20.23507205642,0.0681,5.301,0.1344,-38.366,0.222,-12.901,0.143,true,1800.49,1.77984,17.549889,232.987,6.66953,19.43306,2619.17,9.64965,16.21651,3.216549,,,0,,,,,,0.139783
130.8541,20.56532,08432501+2033552,130.854225,20.565353,0.1,0.07,0,12.265,11.575,10.0343727200272,11.402,3.1604,0.023,0.025,0.017,AAA,222,0,2451109.9857,0.437751,132671308540718955,130.85406499,20.56532045,0.007,0.004,90,503635968,60,55981.03762731,5,71,15.7501,0.0044,15.813,0.0084,115000,14.5624,0.0011,14.6146,0.0023,115000,13.8409,0.0034,13.8862,0.0024,115000,13.5332,0.001,13.5902,0.0074,115000,13.3684,0.0065,13.4011,0.0047,115000,0.55191,130.8542228307534,20.5653730951541,0.001,0.001,90,661460083533415040,130.85405574296,0.028,20.5653172025,0.0172,5.3269,0.0367,-36.334,0.058,-12.982,0.034,false,31615.7,9.78374,14.438608,9617.62,18.7268,15.39372,32806.6,35.7583,13.472018,1.921701,,,0,3773.75,0.0967,0.0513,0.68,0.085,0.072711
130.0928,20.1067,08402231+2006243,130.092987,20.106771,0.08,0.07,90,9.137,8.924,7.521,8.852,1.1678,0.022,0.029,0.018,AAA,212,0,2451106.0001,0.681888,132121300927268506,130.09287928,20.10689256,0.187,0.187,90,1375809536,164,57009.6749537,3,31,10.2761,0.0341,12.0018,0.0094,114808,10.0198,0.0555,12.2025,0.1508,114808,9.7905,0.0531,12.2916,0.1929,114808,10.1005,0.2418,12.2724,0.0311,88,10.8859,0.001,10.3738,0.001,16778320,0.569314,130.092975707712,20.1067568542807,0.002,0.001,90,661419259867455488,130.09281035855,0.065,20.10670024031,0.035,5.417,0.0742,-36.063,0.116,-13.149,0.063,true,1962030,747.545,9.956601,1119900,1054.58,10.228443,1198030,1748.63,9.565752,0.662691,35.25,0.71,4,6300.23,0.248,0.1,1.35,2.592,0.063644
130.5644,19.6876,08421549+1941156,130.564564,19.687679,0.09,0.07,0,9.031,8.845,7.47030790639237,8.773,-8.773,0.023,0.027,0.016,AAA,112,0,2451106.0191,0.624415,131621305643025572,130.56439246,19.68759988,0.001,0.001,90,1343750144,160,55933.72451389,5,17,10.6183,0.0012,13.4201,0.001,114808,,,,,114784,9.8432,0.0551,11.872,0.0447,114808,9.293,0.1978,12.6678,0.1442,114808,9.4816,0.0472,11.9636,0.0146,114808,0.647462,130.5645551819769,19.6876563834816,0.001,0.001,90,661344188136057984,130.56438695111,0.037,19.68759794667,0.0219,5.4886,0.0487,-36.789,0.076,-13.572,0.047,true,2325620,347.727,9.772018,1353910,712.681,10.02241,1395060,751.796,9.400437,0.621973,34.67,0.43,15,6296.48,0.1505,0.0778,1.45,2.992,0.086732
130.8267,19.51879,08431843+1931078,130.826814,19.518845,0.06,0.06,90,13.573,12.892,11.3316867263197,12.684,4.2363,0.025,0.024,0.027,AAA,222,0,2451109.985,0.434546,131421308267143042,130.82667125,19.51879352,0.005,0.002,90,503635968,60,56021.22215278,5,89,18.1108,0.0068,18.1819,0.0081,115000,16.9203,0.0041,17.0061,0.0052,115000,15.6427,0.0023,15.7014,0.0056,115000,15.0746,0.0061,15.1133,0.0036,115000,14.7648,0.0047,14.7859,0.0039,115000,0.518612,130.8268224013582,19.5188436776347,0.002,0.001,90,661326011834490496,130.82665980382,0.0682,19.5187900152,0.0391,5.3646,0.0808,-35.594,0.139,-12.464,0.082,false,5395.84,3.33194,16.358217,1053.81,8.5802,17.794483,6856.22,10.9161,15.171707,2.622776,,,0,3673.78,0.4087,0.2277,,,0.028902
130.2247,20.09005,08405397+2005243,130.224895,20.090107,0.08,0.08,90,13.796,13.19,11.5396754787727,12.88,4.2961,0.026,0.031,0.026,AAA,222,0,2451106.0061,0.690482,132101302247978636,130.22474172,20.09005774,0.022,0.002,90,503635968,60,56101.72333333,5,92,18.379,0.0073,18.4807,0.0119,115000,17.1761,0.0035,17.2441,0.0069,115000,15.8507,0.003,15.9132,0.0026,115000,15.2687,0.0019,15.3143,0.0025,115000,14.9811,0.0104,15.0156,0.0064,115000,0.547734,130.2248986619165,20.0901098516674,0.003,0.002,90,661418405170762368,130.22472924632,0.0814,20.09005441553,0.0504,5.3943,0.1115,-36.954,0.168,-12.876,0.104,false,4411.91,3.79183,16.5768,854.554,8.33411,18.02204,5675.94,13.9556,15.376826,2.645213,,,0,3421.62,0.191,0.11,,,0.016083
130.4495,19.99717,08414793+1959500,130.449731,19.997248,0.08,0.08,175,15.379,14.782,13.1799545813518,14.502,5.3717,0.046,0.064,0.086,AAA,222,0,2451106.0158,0.830381,131991304495867173,130.44953468,19.99717056,0.03,0.006,0,503635968,60,56088.335,10,76,21.168,0.0624,21.2374,0.0623,115000,19.8737,0.0089,20.0233,0.0146,115000,18.0192,0.0044,18.1334,0.008,115000,17.1663,0.0038,17.2372,0.007,115000,16.7403,0.0137,16.8287,0.0115,115000,0.720281,130.449692464887,19.9972257429153,0.007,0.004,90,661402664114086912,130.44952400971,0.2284,19.99716920351,0.1285,5.4399,0.285,-36.766,0.462,-13.132,0.263,false,570.033,1.21506,18.798616,85.8268,7.76361,20.51733,893.145,9.24771,17.384615,3.132715,,,0,,,,,,0.153018
130.9617,20.36569,08435085+2021567,130.961909,20.365768,0.07,0.07,90,12.404,11.759,10.3078658989778,11.511,3.5157,0.025,0.022,0.022,AAA,222,0,2451109.9912,0.759205,132431309617449396,130.96173298,20.36569468,0.008,0.002,90,503636096,60,55833.34862269,5,74,16.219,0.0034,16.2785,0.0035,115000,15.0267,0.0015,15.0615,0.0058,115000,14.1425,0.0049,14.1862,0.0036,115000,13.7732,0.0048,13.81,0.0016,115000,13.556,0.0026,13.5723,0.0024,115000,0.650061,130.9619018054903,20.3657506268256,0.001,0.001,90,661441494914973184,130.96171977274,0.0355,20.36569020802,0.0216,5.7461,0.0509,-39.636,0.081,-14.033,0.042,false,23082.9,5.84861,14.780137,6293.95,19.5487,15.85408,25494,17.1308,13.745826,2.108254,,,0,3578.75,0.052,0.0353,0.65,0.062,0.067091
132.0309,19.91639,08480745+1954592,132.031045,19.916445,0.08,0.07,0,14.379,13.734,11.9517659197393,13.403,4.7184,0.036,0.044,0.039,AAA,222,0,2451493.9667,0.529215,131901320309460211,132.03089494,19.91639378,0.007,0.004,0,503635968,60,56113.8965162,5,62,19.3437,0.0099,19.4598,0.0226,115000,18.1214,0.0037,18.1672,0.0082,115000,16.6142,0.0041,16.6756,0.0067,115000,15.9165,0.003,15.9952,0.0058,115000,15.5824,0.0078,15.6318,0.0103,115000,0.540341,132.0310583967684,19.9164476704443,0.003,0.002,90,661492274311844352,132.03088586475,0.1104,19.91639143671,0.0653,5.1257,0.1423,-37.675,0.225,-13.061,0.139,false,2096.77,2.10127,17.384491,335.173,9.12858,19.038218,2903.61,11.8334,16.104576,2.933641,,,0,,,,,,0.046352
130.4585,19.87411,08415008+1952270,130.458673,19.874176,0.11,0.09,0,5.24,5.026,3.35775883043444,4.683,1.948,0.021,0.182,0.015,ACA,131,0,2451106.0159,0.632065,131841304589219676,130.458673,19.874176,0.057,0.057,90,1409359872,168,51105.5158912,3,14,7.25,,,,114724,6.631,,,,4,6.406,,,,4,6.301,,,,114724,6.234,,,,114724,0,130.4586686186398,19.8741732296169,0.001,0.001,90,661396754238802816,130.45849949663,0.0495,19.87411396239,0.0301,5.4319,0.0565,-36.94,0.096,-13.765,0.064,false,4.13954E+07,6532.8,6.645986,1.91013E+07,14995.6,7.148732,3.08312E+07,41679.6,6.039444,1.109288,32.28,0.31,29,5040.14,,,10.22,60.667,0.017875
130.682,19.6231,08424372+1937234,130.682168,19.623171,0.07,0.06,90,10.371,9.915,8.41785296493354,9.8,2.172,0.022,0.021,0.02,AAA,222,0,2451109.9822,0.624388,131541306820398266,130.68197619,19.623108,0.194,0.06,90,604299264,72,55765.9952662,5,69,12.656,,,,114724,11.972,,,,32804,11.668,,,,114724,11.494,,,,114724,11.411,,,,114724,0.688821,130.6821586512847,19.6231575867037,0.001,0.001,90,661331131435476608,130.6819945678,0.0378,19.62310049188,0.0239,5.2914,0.0507,-35.896,0.08,-13.261,0.049,true,349311,118.695,11.830334,156567,140.725,12.364635,273322,132.284,11.170235,1.194401,,,0,4871.59,0.766,0.378,1.05,0.561,0.057764
130.8218,19.53988,08431728+1932238,130.822014,19.539953,0.1,0.09,3,16.044,15.318,13.6868143062808,14.942,6.1496,0.1,0.104,0.114,AAB,222,0,2451109.985,0.772131,131441308218918392,130.8218395,19.53988669,0.006,0.006,90,503635968,60,55783.46409722,5,45,21.4923,0.0228,,,118840,21.0916,0.0332,21.2452,0.0569,115000,18.9464,0.0055,19.1323,0.0168,115000,17.9322,0.0059,18.024,0.0083,115000,17.3872,0.0044,17.4615,0.019,115000,0.638337,130.8219755861959,19.5399347238693,0.014,0.007,90,661326110618706176,130.82179165237,0.4441,19.53987626375,0.2273,5.61,0.5801,-40.26,0.887,-13.578,0.459,false,245.215,0.7459,19.714497,38.0168,4.6728,21.40145,418.846,6.62036,18.206783,3.194666,,,0,,,,,,0.145992
130.8848,19.74376,08433239+1944378,130.884959,19.743837,0.07,0.06,0,10.755,10.32,8.96134293532239,10.218,2.025,0.023,0.021,0.022,AAA,222,0,2451109.9851,0.605881,131691308847693109,130.88477965,19.74376424,0.02,0.015,90,604299264,72,55936.72577546,5,90,12.868,,,,114724,12.243,,,,32804,11.977,,,,114724,11.833,,,,114724,11.765,,,,114724,0.661751,130.8849429600755,19.7438232356399,0.001,0.001,90,661338858079663488,130.88476939521,0.0366,19.74376301798,0.0239,5.6062,0.0433,-37.942,0.074,-13.986,0.049,false,274426,123.448,12.092301,128553,146.364,12.578686,207022,177.929,11.471881,1.106805,33.74,0.76,18,5005.05,0.1095,0.056,0.82,0.38,0.073547
130.8026,19.57466,08431265+1934290,130.802732,19.574734,0.07,0.06,0,14.313,13.651,12.1150539348723,13.463,4.7454,0.03,0.022,0.035,AAA,222,0,2451109.985,0.520996,131491308026310173,130.80258491,19.57466373,0.008,0.006,90,503635968,60,55931.58805556,5,72,19.4508,0.0082,19.5618,0.0171,115000,18.2084,0.0057,18.3107,0.0062,115000,16.6529,0.0042,16.7219,0.0057,115000,15.9329,0.0035,15.9865,0.0022,115000,15.5709,0.0078,15.6102,0.0054,115000,0.559389,130.8027405519896,19.5747197630536,0.004,0.002,90,661327248785037184,130.80257409217,0.121,19.57466017387,0.0657,5.3754,0.1539,-36.427,0.234,-13.84,0.134,false,2045.74,1.60986,17.411238,311.413,6.12788,19.118046,2848.49,7.7041,16.125385,2.992661,,,0,,,,,,0.058892
130.0632,20.08715,08401520+2005140,130.063359,20.087227,0.07,0.07,90,13.567,12.971,11.350054263976,12.687,4.9606,0.027,0.023,0.023,AAA,222,0,2451106.0001,0.604842,132101300632425174,130.06318423,20.08715739,0.007,0.003,0,503635968,60,56033.90467593,5,70,18.8773,0.0081,19.0198,0.0147,115000,17.6476,0.0089,17.7367,0.0133,115000,16.0266,0.0035,16.091,0.0037,115000,15.2779,0.0033,15.3278,0.0033,115000,14.869,0.0061,14.9502,0.0126,115000,0.641842,130.0633366979576,20.0872136794437,0.003,0.002,90,661325393360354688,130.0631733832,0.1025,20.08715423669,0.0723,5.4027,0.1363,-35.624,0.211,-13.806,0.146,false,3640.22,3.9314,16.785547,555.303,12.8669,18.490063,5224.28,18.3382,15.466853,3.02321,,,0,3996.62,,,,,0.08936
130.7841,19.71315,08430822+1942475,130.784273,19.713209,0.07,0.06,0,11.298,10.77,9.31505099602325,10.667,2.253,0.023,0.02,0.017,AAA,222,0,2451109.9851,0.623587,131651307841776391,130.78412355,19.71315284,0.041,0.017,90,503635968,60,55860.70585648,5,85,13.7506,0.0022,13.8126,0.0022,115000,12.92,,,,114724,12.616,,,,114724,12.449,,,,114724,12.3773,0.0055,12.3722,0.003,115000,0.545349,130.7842798594712,19.7132061074419,0.001,0.001,90,661333708415842304,130.78411890586,0.0322,19.71315016959,0.0203,5.3655,0.0391,-35.192,0.067,-12.992,0.043,false,124704,35.9558,12.948668,51849.6,55.0135,13.564525,104335,67.0821,12.215847,1.348678,34.88,0.8,19,4922.2,0.214,0.1105,0.6,0.192,0.025473
130.7778,19.79153,08430670+1947297,130.777932,19.791588,0.07,0.06,0,11.466,10.887,9.39550880476749,10.772,2.549,0.022,0.021,0.022,AAA,222,0,2451109.9852,0.49348,131751307778670438,130.77778754,19.79152919,0.011,0.004,90,503635968,60,55800.12256944,5,65,14.166,0.0051,14.2207,0.0035,115000,13.321,,,,114724,12.937,,,,114724,12.706,,,,114724,12.5377,0.0027,12.5505,0.0072,115000,0.533174,130.7779448230749,19.7915808646545,0.001,0,90,661351850357695616,130.77778158829,0.0219,19.79152717072,0.0146,5.3052,0.0278,-35.673,0.046,-12.471,0.031,false,95777.1,23.8316,13.235211,37577.2,36.68,13.914078,84287.2,59.9032,12.447516,1.466561,33.86,1.02,17,4392,0.4115,0.2213,0.73,0.181,0.050463
